Uid,Sentiment,clean_text,proba,preds
35243,neutral,  # BEdTET2011 Lakho yuva berojgar 8salo se anginat bar twit kr chuke h . ab tk unka problem solve nhi huaa . unka kalyan kiji â€¦  ,[-0.21461777  1.180396   -1.208662  ],1
38456,neutral,But apparently my accent is really good !??!?  is always telling me so but IDK I RARELY GET TO SPEAK . I â€¦  // t . co / cgF2xgq9gK  ,[-1.2966778   1.1467825   0.28624266],1
35731,positive,  _ Rofique For me - there is nothing in d world more important than # Namaz Mera Zindigi se v Badhkar ek he chez hai # Namaz # 4Da â€¦  ,[-2.4786031  1.170804   1.7913918],2
21924,neutral,       Sun be KALIYE .. sak â€¦  // t . co / 0XPNql9k9C  ,[-0.7565718   1.8493418  -0.93958277],1
8156,neutral,  Saal tha 1964 daud tha The Great Russian Circus ka aur waqt tha Bharat ke rangeen jawaani ka !  _ TheFilm releases o â€¦  ,[-1.3710585  1.1574639  0.5573082],1
4633,neutral,  _ MP Mujhe bhi hindu hone per garv hai Per aisa karne walon ke sakht khilaf har hindu â€¦  // t . co / 3DhOZwYt4Q  ,[-1.1935256   1.5090114  -0.43180817],1
20675,neutral,    Jaakey dekhkar aaye bolkey toh hum bolrey It's 100 folds better than where he is residing  ,[-2.09331     1.4574922   0.94210106],1
10776,negative,   Bhagidar nahi hissedar ....... Ek aur pakistan banne ko hai taiyar  ,[ 0.5104998   0.24461547 -1.1071432 ],0
12110,positive,Happy Birthday  Ji ðŸŽ‚ðŸ:trade_mark:â¤ï¸ Apke films dekh dekhkar hi toh main zinda hu ðŸ:trade_mark:ðŸ:trade_mark:‚  // t co / WKw6vKyGW2  ,[-2.6603072  1.5382107  1.7501205],2
33700,neutral,  Election jo aagya h Ab free free free ka lollipop de dega Delhi walo Ko 4 saal se kya kar rahe they ???  ,[ 0.23805334  1.2761933  -1.7163624 ],1
8281,negative,Mummy indu bole koi mare gaaliya de kuch bhi kare tum us level p mat giro agar us situation se nahi nikl sakte to bhagwan ka naam lo  ,[ 1.0896143  -0.08610115 -1.4444356 ],0
43132,negative,  Na khud kisi asli mudde pe bolege na bolne denge .. Na khud kuch krege ... na kisi ko krn â€¦  // t . co / hPNgqsZxAC  ,[ 0.56282586  0.04893436 -0.92652   ],0
10450,negative, Chal khoti diye bachiye gadhar teri moat bhi confirm hai Qatari ki rakhel teri maa nu lun  // t . co / b7cdah3AEw  ,[ 1.9798955 -0.7636138 -1.71537  ],0
10706,positive, Chup ! Apno ko badnaam mat kar dekh le jaan le kaun apna kaun paraya ... Khushnasibi ae apno ka apna â€¦  // t . co / j3snrmk33C  ,[-1.2051873   0.73894405  0.8867925 ],2
40674,negative,   Evm row me congress sabse fisaddi nikli  ne jab muhim chheda tha to congress chudi pahan ke m â€¦  ,[ 1.6495281  -0.64540845 -1.6053189 ],0
9057,neutral,Pura Bharat Desh Vikas Shree Ram Mandir j & k ka 35a370 aur aatankvadiyo k liye Modiji aapko chuna gya hai Pur â€¦  // t co / 3dQPVB1KiZ  ,[-1.7770541   1.1537164   0.89100444],1
7923,negative,  Yahi log hote hai jo rajma chawal ke naam pe kidney beans in brown gravy with boiled ric â€¦  // t . co / UP7UYdHWWo  ,[ 0.6294983   0.39582953 -1.1707455 ],0
31902,positive,Happy birthday bro ðŸŽŠðŸŽ‰ðŸŽˆ Allah yasa kafi kaduna tsayi ðŸ:trade_mark:ðŸ¾  // t co / l2eTrgjOVs  ,[-2.4368978   0.45613587  2.6982794 ],2
36127,neutral, You're lying .. no one is on Pvt your all are on sarkari kharcha  ,[ 0.5387721  0.650056  -1.5937395],1
18774,neutral,  _ wallah Yaha benchod 2 minute mein Maggie nahi banti aur ye 4 minutes mein copy tweet chipka dete hai ðŸ˜‚  ,[-0.45329922  1.4739774  -1.1197369 ],1
21545,negative, Muft ka umra .... public money wasted by these jokers  ,[ 1.8167018 -0.8114624 -1.4387591],0
12143,positive,  _ Nuestt Dear you I automatically smile when i see you .  ,[-2.6801183  1.063996   2.2683077],2
14657,neutral, _ Zindagii _  __ 017  bachpan mein koi bhi kuch bji bole ya gali de toh school mein bachhe aisa â€¦  // t co / Z1uiiZy1Kc  ,[-0.8596479  1.5721115 -0.570579 ],1
11180,neutral, _ sani Is becharay  _ sani ki bhi kya life hai .. is ne socha tha ye bara ho ke anchor banay ga .. is ka ti â€¦  // t . co / vpIKi9L1eV  ,[-0.91792727  1.3961943  -0.37056962],1
29090,positive,  Paanch Saal ho Gaye jai ho ko . Thank u bhi bolo n Help 3 people n ask them to help 3 more . Jai jawaan jai kisaan jai â€¦  ,[-2.3397872  0.5216798  2.453078 ],2
42111,negative, Mansoor _ Ali  Full of filth .. tu apna moo band he rakh bahi  ,[ 0.8817757  -0.16322836 -0.87508714],0
11239,neutral,Dabay dabay paau'n say .... aaye holay holay zindagiiii ~ ðŸ¤­ðŸŽ¶â¤  hola pal .ðŸ¤§  // t . co / hcERQvoW0C  ,[-2.1411316   1.9516176   0.63313377],1
29610,positive,THE HASHTAGS OGMYIF I LOE HIM SO KUCH  // t . co / BKzoKCrUdH  ,[-1.5138698   0.72436535  1.4064955 ],2
21406,neutral,  i saw the trailer article 15 ... its good .. But u didn't mention reservation in the movie ..â€¦  // t . co / YVT7WHkMR3  ,[-0.89501464  2.1088076  -1.1239636 ],1
24384,negative, MR MODI JI AAP KO BJP KO JEET KI BAHUT BAHUT VADAI HO KISANO KI BEHI KE LIYE UN KA KARZ â€¦  // t co / YAGlMiherZ  ,[ 0.8252782  -0.05164297 -1.0651553 ],0
41518,negative, samvidhan ki prati hetu karyalay aana aavasyak nahi hai Yadi party ka samvidhan hoga to uski prarti â€¦  // t co / k5CeaGc8PH  ,[ 0.3479166   0.30974802 -0.91074175],0
31776,positive,  According to me Shefali ( _) has done a show like Delhi Crime and I think it is one of the best performance â€¦  ,[-2.2772686  0.4561135  2.2041187],2
43273,negative, In India any more . Aur ye jo tumlog nautanki laga rakhe ho Rahul Nehru wala kis ko koi farak nahi p â€¦  // t . co / jy9L8ItRF6  ,[ 1.5314357 -0.3527716 -1.4159689],0
31566,positive,Eid Mubarak Handmade Greeting Card - Paper Crafts - Eid Ul Fitr - Ramadan # EidMubarakHandmadeGreetingCard â€¦  // t co / aAiOc3zh7H  ,[-2.2804315  1.3787667  1.4483873],2
14858,neutral,2007 wc me Pakistan ðŸ‡µðŸ‡° ne Pehla match west indies se hara tha oor south Africa ðŸ‡¿ðŸ‡¦ ne Bangladesh ðŸ‡§ðŸ‡:copyright: se match hara th â€¦  // t . co / 1HKQ4E7H51  ,[-1.0723486  1.4331115 -0.4694601],1
25728,neutral,     sir logo ko kanun sai DAAR hath Gaya hai sabhi Kisi Ka BHI goli mar dete hai or 2 y â€¦  ,[-1.2113366  1.193684   0.1481928],1
41497,neutral, _  Ammi jaan kehti thi koi dhandha chota nahi hota aur dhandhe se bada koi dharam nahi hot â€¦  // t co / rRQZ9TLIzy  ,[-0.6199302  0.9063451 -0.3586747],1
21577,neutral,Shivi kab post karegi ðŸ˜’ðŸ˜’ðŸ˜’ðŸ˜’  // t . co / IQjx5rmXO2  ,[-0.9263639  2.2540271 -1.3444991],1
20037,neutral,  # PMNarendraModi movie maat dekhna par review toh dekhlo ðŸ¤˜ðŸ» Link  // t . co / 5pKde99fgI  // t . co / 9H3U1LJO8G  ,[-2.35903    2.2314408  0.4522302],1
42364,positive, _ binani   That's really helpful ! Thank you so much .  ,[-2.3914366  0.5469826  2.3775916],2
14290,positive,# NamoAgain Always hum sab Modi ji ke bade fan he islie celebrity bas naam ke he or hamare Modi hi Humare dil se maa â€¦  // t . co / hHBGRWsQvg  ,[-2.1084578  -0.10062294  2.8299665 ],2
38269,neutral, _ Hashmi11 To wo harkaty he aisi karta he sala ramzan transmission me apni engagement karwa rha he  ,[-0.34947625  1.4590179  -1.2818036 ],1
14600,neutral,Abyyyy yarrrrrr apni purani chats phar ke yakeen nahi a raha ye baty main ny he ki hy ðŸ˜¬  ,[-0.15922171  0.6848315  -0.39129412],1
28853,neutral,Tbh Pakistan ki Jo female models Ha humarey yahan . Kuch zaiyada hi Advanced nAhi hugi Kia seriously tora apne apk â€¦  // t . co / Hce6f0wD5B  ,[-0.16264905  0.31911993 -0.00528585],1
18946,negative,   Fake profile ki tarah aukat bhi fake hi hai teri . Gaand me dum nahi original ku â€¦  // t . co / CXKB5REYv9  ,[ 2.2106478  -0.91821486 -1.7117317 ],0
11857,negative,  Madharchod aassam bihar me bjp tumlogo ki cow maa ki katvati hai daily to kyon nhi rokte  ,[ 2.1081498 -1.1645273 -1.6458712],0
44733,negative,Parivaarwaad ki rajneeti krne wale sochte hai duniya bewakoof hai kuch nahi samajti magar ye public hai sabh janti â€¦  // t . co / 9gambkVPIG  ,[ 1.4452844 -0.7308535 -1.2300296],0
10047,neutral,  Tamam hazrat se guzarish hai ke patwario ke naqshe qadam per mat chalain . She was the â€¦  // t . co / uWzdREHWtQ  ,[ 0.23693271  0.35820147 -0.62072945],1
21260,positive,  Happy birthday  _ mp ji All good wishes to you for your good health extreme success & more power to all your ende â€¦  ,[-2.2847688  -0.03982429  3.0017993 ],2
33414,positive, _ Bayy    __ Billi  _  _ ya _ li No one Thanks me Beautiful bhi to kha â€¦  // t co / 54xqTfMCrf  ,[-2.7254791  0.9516461  2.2976127],2
43120,neutral,The song Saans is probably Shreya Ghoshal's worst ever song . I love Mohit's part so much I wish it was a separate song . Ughhh .  ,[-1.2982589   0.76389074  0.7067348 ],1
9997,positive, Pardhan mantri modi ji 5 years m apna Jo kaam kiye sbne apke kaam ki saharna krte hue apko phir se pm â€¦  // t . co / QvDr9XrYdH  ,[-2.1976597  1.0692285  1.7314364],2
10756,neutral,upset kale is upset I hope the sounders game swings more my way .  ,[-0.21040432  0.8963334  -0.9892232 ],1
21621,positive,  If you have a friend or loved one that buys concert tickets for you CHERISH THEM ! ... and if you are that person you a â€¦  ,[-2.615091   1.4652413  1.8415723],2
32500,negative,  _ 8  harao bc tottenham ko  ,[ 2.2340913 -1.151857  -1.6592529],0
12505,neutral, _ 28 aree knha gye subha se koi kuch bol nhi rha kbhi modi ji k tufan me ud to nhi gye bolti bnd ho gyi y â€¦  // t . co / FCGNVCoUKj  ,[-0.37041917  0.90299976 -0.6024553 ],1
18,positive,Harsh pen decision . Didn't have much option with his arm . Big second half required . Still have every faith . Come on Tottenham !!!! # COYS  ,[-2.0186422   0.97594345  1.5628157 ],2
15208,negative, Are salon Ye Tarakki Hui Hai .. Ab Kitne Chaku Talwar leke Niklenge aur Wo BJP Me Shamil Honge Unko Paisa Mi â€¦  // t . co / vKcA2FedPj  ,[ 1.6875162  -0.47650674 -1.7128278 ],0
10158,positive, For us he is in our national dress and we are proud Lungi or being nanga is classically tour attire B â€¦  // t co / rchosfWZqg  ,[-2.300902    0.15901141  2.7461004 ],2
30792,neutral,Bhenchod agar khud ko memer bolte ho toh Memes banao Love shayaripoem ka randi rona kyu karte ho ?ðŸ˜¬ What ki â€¦  // t co / BEcWy9oWtC  ,[ 0.18375905  0.5319642  -0.80306995],1
5572,negative, _ 2020  Pannu sudhar jaa sale agar kisi India sardae k hath fas gya na bht pitega aaja India mein hary â€¦  // t . co / WIyIofryJe  ,[ 1.0463607 -0.08523   -1.1398288],0
37785,neutral, _ roop  _ OffiCal  _ prash04  _ deepika006  _ Snehal   â€¦  // t . co / U2BxqYj6uw  ,[-1.9208672   2.425696   -0.22497874],1
6084,positive, Congrats on your FM Analyst Ranking - great to see the small expert recognized . Any idea what â€:trade_mark: s beh â€¦  // t . co / uOtUQmPdOc  ,[-2.5171     1.319389   1.9500072],2
9348,negative, Ab samjh me aya akela bjp se tumlogon ka dukan nahi chalegi y kam to pahle hin congress ko kar dena â€¦  // t co / GYt5aXvQH0  ,[ 0.77078587  0.23853926 -1.3328645 ],0
6142,negative,   Haram shareef me bhi makeup nahi utara k raaz khul jana hai .. ye moh â€¦  // t . co / 01ji1Jeeym  ,[ 1.5002214 -0.2493622 -1.5561218],0
21614,positive,  Ha g bilkul ðŸ˜ Goro ke desh se ek baat yaad agae my great grandfather jb bhi goro or India ka â€¦  // t . co / d0LLtOr2NP  ,[-1.4588609   0.72500086  1.5268037 ],2
38837,neutral, _ aziz __        _ inc â€¦  // t co / eZZgnnkLTW  ,[-1.6173      2.5500581  -0.77356976],1
43255,positive,ðŸŒ¹ Good morning my almighty  papa ji ðŸŒ¹ ðŸ’• Plz bless me & my family more sewa sumiran parmarth â€¦  // t . co / sZ1kLlKB  ,[-2.199851   0.2864845  2.581321 ],2
8472,positive,Modi ji ko jeet ki bahut bahut badhai ab sahara ke 10 lakh ajento ki jan bach sakti hai modi ji sahara subrat chor â€¦  // t co / t5ofX8jlwj  ,[-2.2373202  0.5656214  2.1940618],2
1872,positive,hahahahaha yoon back at it again giving fansitenims the pictures that they need uhh isn't he the best man ever  // t . co / 8nbKePHGnh  ,[-2.4677582  1.003435   1.8682715],2
11324,negative, Asli me Janta khaskar nai pidhi jyada jagrook aur samajhdar ho chuki haiachhe kharab bure ka an â€¦  // t co / C1hN8pTVmX  ,[ 0.6779029   0.29292062 -1.5122254 ],0
923,positive,  U r so funny and smart ... Hhhhhh hhhhhhhhh ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[-1.9669609   0.15388572  2.3207579 ],2
21729,negative,Ajib si baat hai jaha par haryana me partyia haar ke karno ka pta nhi lga paayi vhi bjp ne 70+ ka slogan b apne wor â€¦  // t co / DFCZdAa6Sz  ,[ 1.4165711  -0.28327045 -1.5404444 ],0
10364,positive,I got them today ~^^ and my Top 3 in one picture ã…‹ã…‹ã…‹ã…‹ that's awesome ~ i love you sooooo much  _ I _ DLE # kpop â€¦  // t . co / 6BIwtDc8Gh  ,[-2.3514414   0.28845027  2.774584  ],2
13842,positive,And its Started All the Best All Teams ! # WorldCup ðŸ˜ŽðŸ”¥ # CWC19 # CricketWorldCup2019 # IND # Pak # ENG # SA # NZ # AUS # AFG # WI # SL # BAN  ,[-2.177736   0.7304447  2.301899 ],2
23652,positive, Aww . So sweet of you .ðŸ¤—ðŸ¤— Thanks ki aap thik hote hi humse chat karne aye . Your crazy twitter family was really missing you .ðŸ:trade_mark:ˆ  ,[-2.2431414  0.5729952  2.2461576],2
10886,neutral, _   Pichele 5 saal se purn bahumat se govt thi BJP ki kyo nhi bnaya Is tarah s â€¦  // t co / lPHKuoxInK  ,[-0.07068738  1.0068539  -1.1018977 ],1
16322,neutral,I hate when people call my phone with anything drama related cause I â€:trade_mark: m really not that type of person . I don â€:trade_mark: t like â€¦  // t . co / ExTybpNgI1  ,[ 0.33738622  0.6413698  -1.1778798 ],1
42128,negative,Results ? Aree aane do behenchod meri nai fatt ti hai  // t . co / Hdn1AORgpj  ,[ 1.9207495 -0.7745678 -1.5053022],0
4172,neutral,  BC soch ke program karle ; ab to officially national level pe morning walk ka khatra hai ðŸ˜‹ðŸ˜‚  ,[ 0.5231078  0.529377  -1.3555824],1
19356,neutral,  PTI kay Leader Yaad Rakhaain . IK nay in ko Corruption kay Khilaf Lerna sikhaya hay . jo bhi Gha â€¦  // t . co / gVvUALLxP6  ,[ 0.55335814  0.58119214 -1.1013823 ],1
10871,positive,  Thank you Priyanka ji feeling good ....  ,[-2.2667449  -0.01294719  2.8904948 ],2
23183,positive, _ adarsh1  Agr yeh best bowling line up hai phir hmri sab teams mein se best batting line up ðŸ:trade_mark:ŒðŸ˜‚ðŸ˜‚  ,[-2.3356674  0.6565583  2.2152264],2
35458,positive,friday is gonna be the best day ever bc â€¢ new fob content â€¢ full release of frank iero and the future violents ' ba â€¦  // t co / hMHxLbvI93  ,[-2.1582234  0.9124334  1.8748466],2
26757,negative,  Khud to tere 1 taang qabar may hay ab hum pay q os zaleel chor insan ko dobara sey musalat kr rahe ho .?  ,[ 1.4228514  -0.47975096 -1.2422137 ],0
9085,positive, _ ki _ duaa We love the heroes Deserve to be loved .  ,[-2.244772   -0.17395362  2.9566076 ],2
39914,negative, Oye sad nhi hote .. medcn btau pimples ki .. doc se prescribed hai Doxycyline  ,[ 1.2214229  -0.32883266 -1.4220665 ],0
4627,positive, _ IND  Get well soon  i wish a speedy recovery for you Aur haan aayega to modi hi Jai Shri Ram  ,[-2.4469306  0.5344175  2.5536487],2
38573,neutral,Kahan hai darr ?        // t . co / FQalK21eX9  ,[-0.64590484  1.9488518  -1.2232964 ],1
42007,positive, Love u dharam ji only actor who done all kind of roles  ,[-1.9724449 -0.1431872  2.6535256],2
37206,neutral, _ Jab tak musalman apne pahle se kirdaar me nahi aata unki duaa kaabe me bhi qubul nahi hogi islie ki aza â€¦  // t . co / Y4yR6JLC1Q  ,[ 0.43380824  0.5029445  -1.3280704 ],1
18765,neutral, I think the ACJU is providing this service free for women and they should have an app too imagine all the d â€¦  // t . co / h2OjujKuXD  ,[-1.8642457   2.57067    -0.59284747],1
18786,positive,   _ ADP    I love the UTH pod . Chad & Kelly are great .  ,[-1.96262    -0.14191318  2.5274212 ],2
18022,positive,Ladka ladki hai raazi 3 din mein hogi inki shaadi â€¦ Call all your friends . Pop some corn . And watch this epic â€˜ liv â€¦  // t . co / BKg1v5tgxh  ,[-2.292505    0.56440425  2.4052515 ],2
2648,positive,Aaj Ganga ji - Haridwar mai Snan Karne Ka Awsar Prapt Hua . Maa Ganga Kripa Banaye Rakhe . Har Har Gange  // t . co / OXZ0gdN7UQ  ,[-1.8656585   0.91742206  1.1740457 ],2
9062,positive,    Assalam Alaykum Bhaijaan very nice I m so exited plzzzzzzzzzzzzzzzzz â€¦  // t . co / o0M0cncS7h  ,[-2.3209445  0.1708184  2.9296193],2
11001,negative, BJP ki itni badi Jeet hui Lekin ghamand bilkul bhi nahi Aur to to cm hoke bengal me logo Ko dhamki â€¦  // t . co / Bm693Chbx9  ,[ 0.96702856  0.21649772 -1.6630518 ],0
22141,neutral,  Sapne dekh rahaa hai kya logo ko light ki problem hai kisano ko karja maafi nahi kari kisa â€¦  // t co / nxOoO1tWaP  ,[-0.31334665  1.2430443  -1.2645141 ],1
11980,negative,That â€:trade_mark: s why I don â€:trade_mark: t fuck with these bitch ass niggas ðŸ’¯ðŸ’¯  ,[ 1.980578  -0.8316376 -1.5746188],0
20433,neutral, _ nidhi Sahi to bolte hai log Looks do matter ðŸ˜‚  ,[-0.07661501  1.1483124  -1.2947996 ],1
7830,positive, Sir Aapki jo movi aa rahi hai Bharat wo Supar Dupar Hit hogi or sare record tod degi ye meri à¤­à¤µà¤¿à¤·à¥â€¦  // t co / Z2d86LcbKs  ,[-2.5861511  1.3505272  1.87636  ],2
19342,neutral, Arrry happy jee Yrr dp dkho hy e aisi current full koi b hill jyga yrr Dp dkhi or comment ogya khuddd e â€¦  // t . co / EOaA69AaUK  ,[-2.20074    2.0030162  0.6001981],1
5425,negative,BC terese ye ummeed nhi thi ..... Ye kya chutiyape mein tu bhi shamil hogaya â€” Konsa ðŸ˜• Chutiyapa Bc ðŸ˜  // t . co / m15fo6ivII  ,[ 2.2762516 -1.2458347 -1.4883778],0
27950,neutral, Not valid in today's scenario . Ye pehle hota tha ki log chehre ki kashish pe marte the  ,[-0.92115134  1.7815249  -0.95885915],1
16130,neutral, Bhai ko # RamRam Bhai ek party to banti hai # Bharat r # Lucknow ke jeet pe # SaadatganjWard â€¦  // t . co / AgSxSC4KDm  ,[-2.2926075  1.449134   1.2158363],1
43905,negative, Tu ye bata na ki Mohamad ne 7 sal ki Ayesha ka rape kar ke tum logo ki kom Ko gand se nikala kya Ya â€¦  // t co / eTJEhpS1KI  ,[ 2.0940654  -0.77824515 -1.7235665 ],0
19655,neutral,  Sirjee let yogi become PM den u will start liking Modi as well  ,[-0.955108    1.0160414   0.24490431],1
32026,neutral,  _ di ka liberated malandi ka lang talaga  ,[-1.2443434  2.0980027 -0.7880179],1
5957,neutral, _ buttercup  Yes ..... Itne garmiyon main kahan jana pasand karegi ... Chal Switzerland jaaten â€¦  // t . co / huEUsf7T1F  ,[ 0.21624535  0.9795326  -1.2227893 ],1
20727,positive,  Dera Sacha sauda true deal followers always keep ahead of humanity's good work . You have been able to help someone Tha â€¦  ,[-2.2290123   0.04590892  2.8548427 ],2
40121,negative,# bhakt aap kisee ke ho'n ye hone wala nahi ki ek ke bhakt hue to uske raaj me bhakt ko tax maaf hai aur dono tax vi â€¦  // t . co / PJcBqUOv08  ,[ 0.4829572  0.4247522 -1.1008689],0
1738,positive, Pakistan ki Shaan .. Hum Pakistanio ki JAAN .. Our Pride Our Envoy # Kaptaan # ImranKhan # Zindabad ....  ,[-2.0780194   0.19652314  2.380182  ],2
43,positive, guru g give bless m more sewa simrn parmarth and good deeds always need to me your bless .  ,[-2.124067   -0.05536916  2.644198  ],2
