Uid,Sentiment,clean_text,proba,preds
1986,neutral,  EVM ki rigging nahi hui Hindu mind ki rigging ho chuki hai ' Aimim Chief Asaduddin owaisi ne kiu kaha ?  â€¦  ,[ 0.4662071  0.6894285 -1.137731 ],1
28323,neutral, Mehbooba Mufti aur Unki Baap ne Art 370 & 35A Ko bachane ki koshish ke chakkar me Baap gone & Mehbooba in waiting .  ,[-0.01928048  0.59278893 -0.61990017],1
42952,negative, Janta ke mandate ko band baaza baaraat bol rahe ho . Badhiya he . Wese tumhari aukat to kuch rahi na â€¦  // t . co / w5YHp2wCqd  ,[ 0.47569534  0.23187126 -0.8111396 ],0
5930,neutral,  cant do vet before tomorrow morning abhi kon ho ga in islamabad ?  ,[-0.56069094  2.0285876  -1.2551051 ],1
9854,neutral,  _ roop  _ OffiCal  _ prash04  _ deepika006  _ Snehal  â€¦  // t . co / zOdVky6NLE  ,[-1.6490827   2.5945108  -0.48928678],1
11708,positive,Allah kabhi bhi kissi behen ya beti ko aisa dukh n'a day Allah Beshak sabr kernay waalon k bahut qareeb hain Insh â€¦  // t co / XOsAnZtCIp  ,[-2.214146   -0.04781358  2.148004  ],2
11795,neutral,  BJP ko public ka vote nahi chahiye . Yeh too EVM se jeet jayenge  ,[ 0.03882095  1.071597   -1.1344086 ],1
7935,neutral, modi ko jeetana aur harana tumhari kaam hai yeah kaam jonnota ke nahi hai kyunki tumh jesa exi â€¦  // t co / jLzjxq61Ht  ,[ 0.2797985   0.39865458 -0.5791781 ],1
18301,neutral,  Paki version of Siachin pe jawaan khade hai tum line me nahi khade ho sakte  // t co / qnQ5SrC1cG  ,[ 0.5273834  0.7517579 -1.2096759],1
32916,neutral,Akwai Hisabi fa ! We'll be judged ! So what have you been up to khair ?? Sharr ? We can still make amends Allah's Mer â€¦  // t . co / i2qSZJgKhu  ,[-1.3530006   0.7679027   0.48196417],1
5155,neutral, _ kamal Very Good Shabash from Punjab we are concerned about Blochistan Brothers God save our brothers from Sa â€¦  // t . co / beZpwL6vQ1  ,[-1.1186966  0.5546424  0.5260677],1
18197,neutral,This is the real qualifications required in new India Public ullu hai sab jaanti jai kekin dharm par vote Karti jai  // t . co / nM2dQSrwU1  ,[-1.3569542   0.9167296   0.22814053],1
31573,neutral,    _ FC Mein Hindustani hoon aur mera Mazhab - humanity aap agar aisa behuda sawaal na poochhe to meh â€¦  ,[-0.24468291  0.34896848 -0.17078057],1
30546,neutral,Jind Jaan 2019 Movie Trailer â€“ Rajvir Jawanda â€“ Sara Â  Sharmaa  // t . co / e6keNwOQCy  ,[-2.5408292   2.3897855   0.24282515],1
11078,neutral,  Yeh is ko 1 month ka package den free ðŸ˜‚ðŸ˜‚ðŸ˜‚ tb hee khush ho ga yeh ðŸ˜…ðŸ˜…ðŸ˜…  ,[-2.0961814  2.4942188 -0.1345627],1
13605,neutral,  Lanat hai aisi riyasat py jo logon ko protection provide nhi kr skti  ,[ 0.301232    0.44120407 -0.9224662 ],1
28312,neutral, _ haaa _ mmm I wAnt you as my lock screen  ,[-2.1078875   2.139363    0.19329777],1
19083,negative, I just don â€:trade_mark: t understand why PTI government is not pursuing a case against this witch for forging doc â€¦  // t . co / R5pRhGvtpW  ,[ 1.5634049   0.15634821 -1.5509614 ],0
10582,neutral, ' Jai Bhim ' Aadarniya Bahenji--Aap sarvpratham kewal - Har Parivar Ek - Pakki Sarkari Naukri ka hi â€¦  // t co / XNqCGkfqT8  ,[-2.1028008  1.3342214  0.920348 ],1
8370,neutral,  _ by _ two Toh Tera Baap Narendra Modi Toh Sabse Bada Bakchodi Hai ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Joh Apni Biwi Kaa Nahi Hua Woh D â€¦  // t . co / XNvSmq36zO  ,[-2.6207747   1.57329     0.95894074],1
13807,neutral,   _ INC Dr Ashok Tanwar ji Jindabad Rahul Ghandi Jindabad  ,[-1.6064708   1.1287421   0.44199792],1
17179,positive, _ malik Roz Ek Hazar Rakat namaz last three day of Ramazanul Mubarak parh lijiye ... Insha-Alllah dua Qubo â€¦  // t . co / 5pkDUwENJQ  ,[-2.1441746  0.7624106  1.2926611],2
14626,neutral,  One day to go !! Are you excited for # Abhinetry2 !! BOOK YOUR TICKETS  // t co / tqAiLgFq4l # Abhinetry2onmay31s â€¦  ,[-2.9006462   1.9153199   0.95873636],1
11212,neutral,      _ 58  ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Abe Oneday Khelne ki Aukat nahi hai â€¦  // t . co / QwnmLx2o1I  ,[-1.0172237   1.890512   -0.59872013],1
6446,negative,Satta ki laalach le doobti hai . Janta ko murkh samjhoge to astitva bhi bacha nahi paoge . Poora opposition fake aur â€¦  // t . co / lOpAKinvjR  ,[ 1.8820847  -0.02982961 -1.6689101 ],0
12776,negative,  Koi sesh vesh nahi puch raha kaha se aate ye sawaaal bolo na tum ko puchna hai â€¦  // t co / F5GAlYG7Fn  ,[ 0.7662363   0.13520549 -0.94648284],0
19314,positive,  Love it ! Where can I get one ?  ,[-2.109844    0.16207954  1.5555342 ],2
7949,neutral,Aur aaj hi Mirwaiz ne bol diya ki shaanti se solution nikalte hain  bhai ðŸ˜€ðŸ‘ðŸ‘ðŸ‘ðŸ‘ chhodna nahi ... Bade Saal q â€¦  // t . co / m6X375sKiE  ,[-1.4216543   1.7133555  -0.24628025],1
8849,negative, Inse puch k daikhe to Ye khud se zayada shariat ka paband kisi ko b ni smjti honge .... Aise log to sh â€¦  // t . co / eoVfziyFoo  ,[ 2.0664334 -0.5731369 -1.5527266],0
38970,neutral,  _ vijender Yedono ( siso + kejri ) khud ko modi k naam pe importance dilwate hai ..... Or koi rasta hi nhi bcha h .. ðŸ¤£ðŸ¤£ðŸ¤£  ,[ 0.10218062  0.7338954  -0.8010634 ],1
38769,neutral, _ sharma1 Aur ye mdrchd TN Kerala waaley hashtag daal rahe hai - TN rejects BJP Kerala rejects BJP Aukad nahi aur chaley troll karne  ,[ 0.5927033  0.7389302 -1.2999634],1
8868,neutral,  Guyz must follow her  famaayy _ Interactive ðŸ˜‡ðŸ˜‡ Achi bandi ðŸ˜Š Humble ðŸ‘ðŸ˜ƒ Lit tweets ðŸ”¥ðŸ”¥ Fb ðŸ’¯ðŸ’¯ Must follow âœ…âœ… Sawab milna ha ðŸ˜‚ðŸ˜‚â€¦  ,[-2.042336    2.2143984   0.15807635],1
13848,positive,St  ji Insan papa g give us gud health tbyat khrab ho ri h or kl exam h papa g bless me exam prepa â€¦  // t . co / Z1WNUubdKN  ,[-2.0376396   0.14275654  1.8705866 ],2
21365,neutral, MashaAllah Allah AP kOo khOob taraqi Dee AmeeN Hamesha Kamyab raheinn ðŸ’«ðŸ’« Aur Ak Brutal Lawyer ban k Dikh â€¦  // t . co / 9I9G45zc3x  ,[-1.4473711   0.7855019   0.43655354],1
9653,neutral,  I'm so lonley ki life ke saare attachments abh mail mein hi karta hoon # WednesdayWisdom  ,[-0.678056    1.3014714  -0.44456327],1
26941,positive,  ðŸ’• Good morning my sweet sweet papa  ji ðŸ’• ðŸŒ² Plz bless me more sewa sumiran parmarth ka bal ðŸ’ª bakhshna â€¦  ,[-2.4156895  0.9797798  1.5645558],2
3378,positive, _ devi  _ on _ hiatus  _ charu Hi all !  ,[-2.9255621  1.1998721  1.6645768],2
39253,neutral, Soniya dhoort lady hai Ye vakt mazak karne ka nahi Balki . uss parshaqkarne ka hai ðŸ¤” Ye khas agend â€¦  // t . co / FWY4VjYRQ8  ,[ 0.30823576  0.7224298  -1.0275022 ],1
11564,neutral,   Dear sir aapka new song kab aa raha hain â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸  // t . co / 9k51EPZp4y  ,[-2.7230535  2.2656581  0.7074247],1
20704,neutral,  _ vps   Nahi yar hum to ..... feku ke pakoda rozgar se hai .....ðŸ˜‚ðŸ¤£â€¦  // t . co / drlpySyilB  ,[-0.31411535  0.9449576  -0.6381048 ],1
1727,negative, Jo Baloch Kisi ki family per baat karay aur personal hojaye usko block nahi balkay kuttay ki tara â€¦  // t co / 1FkT5lR5iL  ,[ 1.378764    0.05565158 -1.4801873 ],0
33761,neutral,   thaxxx sohne Satguru ji for everything Pitaji sari sadh sangt PR rehmet banaye rakhna ji ðŸ:trade_mark: # RichIndian â€¦  ,[-1.7844251  1.4362814  0.3522293],1
33741,neutral, __ 71 Aamir sir ek bharat aur world cup k upr episode banaiye kitna affct ho sakta hai collction pr ajkl in â€¦  // t co / qnBqXe3eDe  ,[-1.8996661   1.6591439   0.36862898],1
2738,neutral,Tujhe paana mera junoon nahi Magr tujhe khona bhi mera fitoor nahi . Haa agr tu kahi bhi jaana chaahe theek e Kisi â€¦  // t . co / sL2u9FOswy  ,[-0.23041214  1.1195916  -0.63098186],1
11972,positive,No one Not even a damn soul Me Samose bahut swaad si . Didh bhar gaya . Chalo hun 2-2 Gulab Jamun ho jaan ..  ,[-0.6428766   0.10889357  0.6059408 ],2
44689,negative,  _ in Underwear ka toh pata nahi but tujh jaise chutiye ko yaha Jo chor Gaya .. that's why I hate mughals  ,[ 2.4691138 -0.7629227 -1.6557931],0
36941,neutral,  _ phile 9999 cute ho ðŸŒ¼ ziada nhi jnti â˜¹ï¸â˜¹ï¸ stay bless n happy ðŸŒ¸  ,[-2.8585715  1.3987225  1.3850886],1
4829,positive,My life for you won't ever die â:trade_mark:¥  ,[-2.429626    0.38086367  1.8599486 ],2
29078,positive,The best sweet dish for Ramazan doodh-jalebi Lahori Ishtayl . Jis dhoodh-Jalebi nai khada oss kuch vi nai khada ..ðŸ˜‹ðŸ¤“ðŸ˜Ž  // t . co / IQRHagOQYZ  ,[-1.8542497   0.74337316  0.79036444],2
40890,neutral,Some chilled sobolo wouldn't be bad right now kraa  ,[-0.42623615  1.8197464  -0.9733128 ],1
19311,negative, Kuh nhi krega inko pta h how to make fool of us ... but is bar koi bhanebaji nhi chlega they have to # fulfillpromises  ,[ 0.9036864  0.4186058 -1.2869492],0
21116,positive,  Wohooooooooo wohoooooo my PM Greattttt grettttt words really really proud  â€¦  // t . co / gzs4Kc1nCV  ,[-2.64463    -0.47529683  2.6009808 ],2
42570,positive, _  Way to go Bhau !! Wish to see you in the power corridors one day !!! Khup khup shubhechha !!ðŸ’ðŸ’  ,[-2.493072   -0.03112627  2.4367018 ],2
1016,neutral,    Bhai app ka channel jaroor wapas aaega  ,[-0.6375256  1.4771634 -0.5432637],1
10961,neutral, Baat to theek hai par tum log kattar Hindu aur kattar musalman ko kyu late ho debate Mai normal Hind â€¦  // t co / NkRYHCnhXC  ,[ 0.2670831  0.7306167 -1.0991906],1
21171,negative,      ye khud apni ladkiyo ko thali me saja ke paros r â€¦  // t . co / ae64ZBgs0v  ,[ 0.9529688  0.5236048 -1.4195534],0
21149,neutral,The  campaign has a great new app that lets you text your friends and remind them to vote ! Election day â€¦  // t . co / GpWasFHX8U  ,[-2.5502005   2.2477334   0.27622527],1
6519,neutral,  full paisa vasool episodes this week . ðŸ¥° hope to see the balance continuing in Sufiyana Pyaar Mera ðŸ¤ž   ,[-2.6962314   1.8347872   0.82834166],1
21135,positive,  Still when I watch this episode with my mom she says No one is like Shah Rukh  ðŸ’œ I believe You rule over â€¦  ,[-2.4665818   0.16798095  1.9463173 ],2
8245,positive,  _ community A very warm welcome to our next speaker Chhavi Shrivastava ! ( _ justme ) . Chhavi is a UX Designer at  a â€¦  ,[-2.923212   0.8155182  2.0672677],2
13433,negative, Magar ke aansoo rone lagi kutiya Haddi to mili nahi ab roti bhi khane wali hai Tera ganda politi â€¦  // t co / QTgYBqmFe0  ,[ 2.4292483  -0.67429763 -1.7112607 ],0
3349,positive,So today for the first time ever in my life I have eaten a laddoo and honestly it tastes good . It doesn't taste as â€¦  // t . co / zpHA4sgulh  ,[-1.7749057   0.40804583  1.0650779 ],2
21087,neutral, _ Sorry You can't argue with a cabbage  ,[-0.5867618  1.5360955 -0.8449839],1
4692,neutral, _ aap         â€¦  // tco / Hxxs7iFbNL  ,[-0.4686308   1.9193149  -0.60908216],1
10800,positive,Modi ji ko rojgar par focus karna hoga youth strong of India strong  ,[-2.1535726  -0.36395946  2.4067583 ],2
24002,positive,  Gussa insan unse hota hai jise bahut zyada pyaar krta ho ðŸ:trade_mark:ŒðŸ’•ðŸ’• # SaturdayMotivation Good morning ðŸŒž  ,[-2.6497548  1.0213107  1.4582809],2
17386,negative,  America ja rahai hain !! tum ? Useless !! koch bi nahi kar sakti .. Can you make me happy for once noor ? Tumaray baap ki iza â€¦  ,[ 1.2554189  -0.11761981 -1.1495224 ],0
35286,neutral,  Dear Zindagi Many times I've seen you walk past by me . You hardly make a stop . Sometimes you saunter off . Sometimes i â€¦  ,[-0.22542739  0.94920945 -0.7276562 ],1
38342,positive, _  Good talk . Office se Ghar paunch Gaya pata bhi Nae chala . Thank you girls of peele school  ,[-1.8648366  0.2670547  1.3421646],2
4340,positive, Can't wait to see our boys our National Treasures tonight ! Especially you Ant you've been missed so mu â€¦  // t . co / ftPETr2KVk  ,[-2.682423   -0.36796397  2.4494138 ],2
27893,positive, Don â€:trade_mark: t mess with you cause you â€:trade_mark: re a big boy now and you â€:trade_mark: re very scary ? You punch your walls stay out â€¦  // t . co / Z6AGZCGXss  ,[-0.6880596 -0.6541372  0.706549 ],2
6594,negative,Waise hume koi btayega ki rape cases badte kyu ja rahe h kya intejar kiya jata h ki masoob bacchiyo aur mahilao ke â€¦  // t co / qmIE80Xtl6  ,[ 1.555992   -0.16773847 -1.3565573 ],0
35040,neutral, O bhaee her koi aik tarah ka nai hita aur her koi ap ki tarah ka bhi nai hotaa ..  _ rahiye iski p â€¦  // t . co / vU4oY9mTQb  ,[-0.70461166  1.1908445  -0.38630718],1
38706,negative,  _  Tujh jaise gandi naali ke kide ke maar ke kya fyada hardik . kyo ki gandi naali ka â€¦  // t . co / 0BRsOuQyqL  ,[ 2.0241504  -0.45865887 -1.6657621 ],0
13606,negative,Azam Khan ke bagal wale seat pe honge Sunny deol BC kanhi gaddar ka Ashraf ali na bana de ...ðŸ˜…ðŸ˜…ðŸ¤£ðŸ¤£  ,[ 0.954215    0.31896347 -1.2793618 ],0
4685,neutral,yes I'm insane . yes I'm making WangXian standees . yes I'm making 2 versions of them + 3-5 versions of the bg . yes I â€¦  // t . co / ZJt4v7u1gJ  ,[-1.359001   2.0347912 -0.51917  ],1
20642,negative, Ek bhi nhi Hain toh kya Kar lega Tu ?? Jyada musalmaano Ka thekedaar mat bann Samjhe Musalmaan Sa â€¦  // t co / bH9vsIOfIY  ,[ 0.70177674  0.3588308  -1.1132156 ],0
32211,negative, _ siddiqui Kuch dogle beshrm so called seculer / librel Gaddaro ki ankh abhi bhi nhi khuli na khule ge ye ghut â€¦  // t . co / qyXptrmpAa  ,[ 2.4431171 -0.5279261 -1.8196489],0
25154,neutral, Sir 2022 me UP me chunao hain . Jyadater MLA log aapne chetra ko nahi dekhate aur na longon ke samne ja â€¦  // t . co / 92Oa1pFYJu  ,[-0.2153422   0.89404297 -0.7754081 ],1
21466,neutral,   _ sAhAb _     Usko to glucose ke nahi iron ke zarurt hai ðŸ˜‚ðŸ˜‚  ,[-0.86534923  1.9579139  -0.623781  ],1
10334,positive, respected sir ji hamare is purshani ka tod nikaliye sir ji please Azamgarh se jalandhar city punjab t â€¦  // t co / EaudeRwqJL  ,[-2.142056   0.4710547  1.5950445],2
10429,negative,Nahi Pakistan se darr ke baithay raho Indians economy beshak kachra ho jaye .  is a lying fraud ! Vote â€¦  // t . co / bWCTRQjlan  ,[ 2.3622692  -0.73357326 -1.560879  ],0
7443,neutral,  Srr are gussa mat ho pyare he is specifically & specially asigned for the same You know why or koi kaam nahi reh gaya isk â€¦  ,[-1.4314384   2.1686347  -0.59529215],1
27663,neutral,  May every little duaa we make in the last ten days of this month be answered â¤ï¸  ,[-2.1424303   2.0694144   0.01492557],1
41566,positive,Bharat varsh mein dusri baar Bharat ka maan badhane wale tejaswi Manini Narendra modi ji amisha ji bharatiya jana â€¦  // t . co / txiCGA9Pse  ,[-2.3331032   0.97356755  1.3017471 ],2
10500,neutral,Bachpan ki yaadein â¤ï¸â¤ï¸â¤ï¸  // t . co / sBLH597nt1  ,[-2.5324528  1.9750116  0.6758849],1
24072,positive,   It's always Band Baja Barat our Bhashan 12/24/7 no change people love Modi !  ,[-1.0345479   0.27806908  0.6237739 ],2
10230,positive, _ gadkari  Jai Hind Nitin ji aap ke saath Hamein bhi Garv hai aur yakin bhi hai sabka Saath sabka â€¦  // t co / 2Ae72ynBZ1  ,[-2.475996    0.58838326  2.0740123 ],2
4715,positive, great cm of haryana  hm apke sath h or rahege  ,[-1.8684927 -0.2147344  2.019662 ],2
30121,negative, Ye halat Hy Sindh ki or ye suwar doosaron ki batein karty thakty nhi Allah Pak tum py or tumhary â€¦  // t . co / Og8zZfR08p  ,[ 1.1254102 -0.2997896 -0.9821614],0
18052,negative,is bar billi ny ammi ki closet me bachy diye hen oper sy kuch dresses bhi kharab krdiye hen sub ki shamat ayi ab  ,[ 1.0130397  -0.15602495 -1.0009018 ],0
33329,positive, _ gadkari  Happy birth day sirjee  // t . co / gLw95hYyJN  ,[-2.7678967  0.6484769  1.9962891],2
16369,neutral,  Vinash kaley viprit budhi . Ab kyoun kamrey mein bund ho . Kisi ko muh kyoun nahi dikha rah â€¦  // t . co / EL7BHS7Voz  ,[-0.13055062  0.57730454 -0.33200824],1
11233,neutral, Is list me urmila mantodkar ka naam kyo nahi hai . Unko bhi to winner ghosit kiya gaya hai .  ,[ 0.22515121  0.84387356 -1.0425552 ],1
26891,neutral,  Jcb ki khudai chal rahi hai usme se niklega woh use karwana  // t co / 70mHxBIL8n  ,[ 0.54285353  0.8333308  -1.1832772 ],1
16499,positive,SERIOUSLY !! Mugalkr ??? Its MUDGALKAR dude â¤ SUMEDH VASUDEV MUDGALKAR âœ¨  _ Sumedh I love you sumi Hope ye â€¦  // t . co / eirH9SiVRn  ,[-1.3315095 -0.3989409  1.3128108],2
40073,positive,  HEADSET GIVEAWAY ! Just a small thank you for everyone's continuous support ! Follow the link in the first comment to enter !â€¦  ,[-3.0045676   0.49419844  2.1709404 ],2
11668,negative,  Such me kaise jit gayee jdu vote to RJD ko diya tha hamare as pas k sare log  ,[ 0.7297155   0.47744942 -1.1780875 ],0
12840,positive, bamaaaaa u r a source of inspiration ðŸ:trade_mark: U R loved and respected for my life ðŸ’žðŸŽ‚ # happybirthday love u ðŸ’œ.. now n â€¦  // t . co / JVv30mJ8iN  ,[-2.4962401  -0.47183204  2.5416553 ],2
9707,negative,See  Saying That narendra modi ji ka bahut bada haanth tha 2002 me ... is itself defaming Supreme Court â€¦  // t . co / PKQB4gxsV3  ,[ 1.7985574 -0.3294788 -1.4768461],0
12311,neutral,  _ stylish Moeed ki batin kci kci ko smj ati hn .. after all phopho jo h yh tweeter ki ðŸ˜ðŸ˜  ,[-0.19115491  1.0787985  -0.66089016],1
31685,neutral, _ killer  _ Everafterr  _ aquarium025  _ 233 Ye bolny ki baten hoti ðŸ¤£ðŸ˜‚  ,[-2.118598   1.9323896  0.4208427],1
21019,neutral,    _ evm123 sahi kiya main to ab silata hi nahi hun Lucknow Chiken Arts zindabad ðŸ:trade_mark:‚  ,[-1.2385494  2.2407832 -0.8219839],1
10278,neutral,  WE â€:trade_mark: VE DONE IT !!! ðŸ† # SixTimes  ,[-0.7421662   0.45461318  0.0169061 ],1
20308,positive, Chuhdary sahib aap acha kam kar rahay hain Allah aap ko himat day Mujhay lagta hay jab aap nay z â€¦  // t co / jC50uue5mv  ,[-2.2509851  0.341233   1.9781293],2
24323,positive,HAPPY HAPPY BIHDAY TO MY VISUAL OF THE CENTURY BIAS IN FROMIS _ 9 LEE NAGYUNG ðŸ§¡ THANK U SO MUCH FOR EVERYTHING MY F â€¦  // t . co / IQxcFaaC9k  ,[-2.6269913  -0.13405834  2.518714  ],2
7257,neutral,  Sach to ye hai ki sirf ye afwah ki iski shinakht ho gayi hai iska pajama kharab kar sa â€¦  // t . co / A9F4EcfAq5  ,[ 0.30801514  0.38255143 -0.6419727 ],1
3544,positive,  MY SISTER JUST GRADUATED SUMO CUM LOAD GREAT JOB  _ carra !!!  ,[-2.7097313  0.4977625  1.8239397],2
5285,neutral, Freedom of expression gajab hai is aurat ka . ðŸ¤”ðŸ¤”  ,[-0.76544386  0.9022326  -0.37882513],1
18533,negative,  saley chutiye Sach sun tumhari aukaat nahi rah gyi hai debate mai aane ki tum logo ka mu â€¦  // t . co / OoTsioCPiI  ,[ 2.6346822  -0.72462076 -1.8166598 ],0
18856,positive,  WOOOO HOOOO this game is getting so good for tonight oh baby ðŸ˜ƒðŸ’ðŸ’ðŸ’ðŸ’ðŸ’ðŸ’  ,[-2.7452807  -0.14544338  2.4713087 ],2
