Uid,Sentiment,clean_text,proba,preds,actual
2649,positive,  Thank u For Coming Live :face_blowing_a_kiss: But I Missed it :loudly_crying_face: Bhai Apne Duaa k kaha me apka lia har namaz me Duaa krti hn Apka nam la ka r aesa …  ,[-2.020525    0.09281146  2.667198  ],2,neutral
13610,negative, Khan sb oppositions k jalso pr pabandi lagayei media k pass itna ziyada time hei jo fazool bakwas pr kharch kr rahey hei  ,[ 1.6791306  -0.42672995 -1.2879643 ],0,negative
23119,negative,If i dont have support fuck it ill support myself been like that since a jit :white_heavy_check_mark:  ,[ 0.58783835  0.5394822  -1.2839417 ],0,negative
16572,negative, Tum b roz bakwas kr rahay ho pehlay 30 sal soye buway the tum ko konsa apnay nam ki laj ki sharam h …  // t . co / H882fjfGyZ  ,[ 2.5391912 -1.243133  -1.6691823],0,neutral
8980,positive,    _ TheFilm Best wishes for # bharat :red_heart::red_heart:  // t . co / PCtKXU5BPH  ,[-2.4397066   0.40841547  2.6000488 ],2,positive
194,positive,  Bin tere bin tere bin tere koi kharish h hawaon mein bin tere Please   bring them back together …  ,[-2.4860651  1.332682   1.6167116],2,neutral
3785,positive,Happy birthday to you bhaiyaa hamesha Salamat rhy :cherry_blossom: khush rhy :cherry_blossom: Abad rhy apke Zindagi khushiyo s bhar Jai Ameen Sum …  // t co / SSMEKITn0D  ,[-1.6745636  -0.22754546  2.5227358 ],2,neutral
27326,neutral,  Just 1 day to go  Dil to Dhadak ta hai ji Kon jitega # WC19 Vote kare apko kya lagta Can govt gi …  ,[-1.9669397  1.4678491  0.7217296],1,positive
5272,neutral, Ba Zameer ko elaan ni kerna perta na hi kisi ki support ki zaroorit hoti hai wo apnibawaz knliae apn …  // t . co / inTJOjZND7  ,[-0.18081293  1.3150352  -1.3807518 ],1,neutral
33686,positive,  Say something good about this great nigerian actress eniola ajao cause i really love her and she has been improving acting …  ,[-1.7991803  -0.15917735  2.6637251 ],2,positive
16624,neutral,   Paisa tax payer dete hai tab police ko salary मिलती है improve Police .  ,[-0.04113572  0.7449179  -0.71566767],1,neutral
41915,positive, _ SWARAJ _ 1 we need a motivator like you in public life . All cunning KHANGREJI / ARROGANT participants in each …  // t . co / 2kszRGMsHB  ,[-1.1189039   0.4449317   0.86673015],2,neutral
27190,negative,     :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:. Tera baap ka fauth hua toh Mai kyu Dukhi  ,[ 1.2626468   0.01257735 -1.1613896 ],0,negative
20209,negative, # QamarBajwa beghairat . Iss beghairat be # NawazSharif k againat # JIT bhi khud bnayi thi . Iss beghaira …  // t . co / PB1bVelqEs  ,[ 1.1186013   0.38517123 -1.614131  ],0,neutral
20655,negative,  _ sarita   Kyu teri ammi ka halaala krwana hai tune bsdk ma behen …  // t co / AILvNI4YpC  ,[ 2.667217  -1.4290689 -1.558986 ],0,negative
9518,neutral, _ NTF aaj ke episode me  mam apke kolkata ke raasgole anjaan maheman ke liye :smiling_face_with_smiling_eyes: aur hamre liye ?:smiling_face_with_smiling_eyes::person_raising_hand: # TMKOC  :winking_face:  ,[-1.1898078  2.1786807 -1.1381559],1,neutral
7526,negative, Then display on Ur ac u r kanjoos so that no one expects :face_with_rolling_eyes::smirking_face::smirking_face::face_with_tears_of_joy::face_with_tears_of_joy:  ,[ 0.9523531  0.3654981 -1.5185354],0,neutral
26638,neutral,Yeh khud sex karne waala sixer ab Gurgaon waalon ko collar se pakdega .:face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy:  YogendraYadav  // t . co / 7ei0jBvlvX  ,[-0.55911255  1.6820987  -1.0313134 ],1,negative
10985,neutral,  Sir ek Fake Lottery ke naam se +923026065864 is number se WhatsApp aya hai or usme 2500000/- ka …  // t . co / knv40xaVox  ,[-1.1566448  2.3131092 -0.9309925],1,neutral
2998,negative,Pakistan ka kya halat hogaya dekho . Sale T20 khela ya one day samjh nehi ara :face_with_tears_of_joy: :rolling_on_the_floor_laughing:105 all out  ,[ 1.7738581  -0.42973128 -1.667561  ],0,negative
41737,neutral, Sharma jiab sarkar ki koi sanstha iss uljhan ko nhi kholna chahe gilekin agr imandari k sathfir cong …  // t . co / a2Y4jzCILv  ,[-1.1675048   1.5202359  -0.37796625],1,neutral
466,positive, Bhaijaan ji please mein apka bahot bahot bada fan hoon please meri Jindagi bachalijiye please mein …  // t . co / Y4sXTj6duO  ,[-1.8954918   0.10973307  2.4642196 ],2,neutral
27870,positive,  Yo hope for the best apka ashirwaad e chaiye  ,[-2.2936754   0.40131992  2.5364792 ],2,positive
25411,neutral, Nah its wrong jhoot ni bolo hamain na garmi na sardi chahiyai :unamused_face::unamused_face: Moderate temperature is best jeisay ki aj kal Quetta mai hai :blue_heart::face_with_tears_of_joy:  ,[-2.5490284  1.4927131  1.4779847],1,neutral
1798,positive,   Very good work keep it up 5 saal ye he krna mehnat se government k liye :folded_hands: Jai …  // t co / 2kFMiYmowv  ,[-2.4285145   0.53436834  2.4231057 ],2,positive
38557,positive,  I will always appreciate the “ good father ” compliments but I really do want to stress this IM NOT DOING ANYTHING SPECIAL .…  ,[-1.8895781  0.7974943  1.4975351],2,positive
31392,neutral,Hamare desh ke yasyasbi pm manniye narendra damodardash modi ji ko purna bahumat se dubara satta me aane ke liye ma …  // t co / 4SfONzj6Fd  ,[-2.7143908  1.7307705  1.2258401],1,neutral
40920,neutral, Na baba kahi kal ko uthkr tu hi boldega ki sirf upper cast ke log hi swal puchte hai  ,[-0.83504224  1.646342   -0.66875666],1,neutral
13293,negative, Royal _ Bhargav1 Sale kasai hadi narad tere jaiso ne hi to desh ki phle aisi tesi ki hinduo ko aaps m bhida kar or …  // t . co / eoP1dYbv0g  ,[ 1.5853593  -0.14903717 -1.3853979 ],0,negative
34730,positive,World Wide ye nara hai World Cup hamara hai Jeet ki teyari hai :India: India Sab pe bhaari hai :flexed_biceps: Best of Luck King's …  // t co / HXhREAhIQW  ,[-1.6298556  -0.35916486  2.657069  ],2,positive
779,negative, tum log begairat km'aqal or iqtadar prast ho chuky ho   yha chor k …  // t co / eXhRXH064E  ,[ 1.9035335  -0.43517345 -1.6026244 ],0,neutral
13390,negative, _  RHMED _   Congress party ne issliye aap ke samuday Ko pichada hua rakhha itne saalo …  // t co / GOQ8SfrcrK  ,[ 1.9868858  -0.77025676 -1.5436324 ],0,neutral
32965,negative, Saap ke katne ka ilaj hai but galatfehmi ka nhi ... Pehle dusri team se to jeet lo fir india ki bath k …  // t . co / t7hoI43qeW  ,[ 1.6493256  -0.94553095 -1.0008104 ],0,positive
4395,negative, Mere tamaam hindustani behen bhaiyon ye tumhare imaan ke imtehaan ka waqt hai dagmagana nahi apne imaa …  // t . co / ypQhzNPu7h  ,[ 0.96363676 -0.47597724 -0.709603  ],0,positive
24309,neutral,messing around with comic fonts based on my handwriting inspired by ghostgreen's font in yes roya - what gorgeous …  // t co / rbvUicVtII  ,[-2.5982811  1.838477   1.0987734],1,neutral
29880,negative,  Best pathano r kashmiriyo k sah muqabla bazi khud k per pr kulhari marna ha  ,[ 2.711854  -1.4697269 -1.4316871],0,neutral
7612,negative, Tyjhe teri hi bhasha me jawab to diya ja sakta he Me bhi teri behan ko randi kothewali bol sakta …  // t . co / LoSx9El00U  ,[ 2.2601671 -1.1990298 -1.3164746],0,negative
18128,positive, Wooooo HOOOOOO !!!!! YESSSSS I am very happy about this !!!!!  ,[-2.3382869  0.3605566  2.5729024],2,positive
16463,neutral,Desh ke sabhi 10 karore Rajputo ne BJP ko vote nhi But Th . Shri Rajnath Singh ji ko uchit pad na de kar sabhi Rajp …  // t . co / 8sLq37QyF7  ,[ 0.21565564  0.7217073  -1.0272013 ],1,negative
22260,negative, Ab kissi se bhi madad talab karo chahay modi se ya daddo Trump se ab kuch nahi hoga kyunki Allah ki …  // t co / cnveePvH2D  ,[ 2.0306206 -1.1104374 -1.1329637],0,negative
16205,neutral, backbiting piche hoti hai mooh par nahi . deen sikhane walon ko agar koi unki ghalti btaye to wo i …  // t . co / x3Ix2SJ7K8  ,[-0.9975441   1.3758689  -0.41453576],1,neutral
43643,positive,Wah wah muskarahat to dekho mere bhai ki Allah ap ko himmat o istaqamat de or aj ki transmission keliye BEST OF LUC …  // t . co / SvJS0yr5kW  ,[-2.4041476  0.5057351  2.5245245],2,positive
20202,negative,     Meri To Nahi Lagg raha he budhha teri maa pe roj chadhta hai …  // t . co / 2ksUnV4h9h  ,[ 2.0269167 -1.0409478 -1.1135869],0,negative
42324,positive,  _ HAPPY PRIDE MONTH !!!!!:rainbow::rainbow: THIS IS FIRST PRIDE MONTH IN INDIA EVER SINCE THE ABOLITION OF SEC 377 SO WHAT IM TRYING TO SAY …  ,[-1.9818808  -0.01208757  2.6166184 ],2,neutral
3022,neutral,  _ Waah  ji Aapke dost log  // tco / G2XQg8YSAC  ,[-2.6612184  1.7549881  1.4642997],1,neutral
24733,negative,  Shivsena aur jdu aisi rakhail hain bjp ki jo Mar pit . gali galauj karengi chaurahe p …  // t . co / H9ZEHVZsTA  ,[ 0.7645759   0.24242456 -1.2942538 ],0,negative
41885,neutral,Inhi comparisons ke saath hummara her world cup guzar jata hai ... buss end main hummari team bahir hojati hai tourn …  // t . co / d9utMxOYGB  ,[-1.5668925   0.94330984  0.73133534],1,negative
24354,positive,  _ in Modiji hum sab bhartiyon ko aap se bahut ummid h congratulations to get chance for …  // t . co / FMPtuQaj8Q  ,[-2.067039  -0.0948165  2.7655885],2,positive
20026,negative, .. Sir :face_with_tears_of_joy: bjp ne darr ka mahol bana diya hai ab lassi k paise dene k darr me kuch muslims ne owner ko mar dala  ,[ 2.7335477 -1.3484633 -1.6365656],0,negative
12515,negative,  _ Indian  _ saxena BC jo pehley aukat dikhata hai usey usi k aukat pe aakar samjhana …  // t . co / 85ZVsF7JMm  ,[ 1.078474   0.4232654 -1.7481654],0,negative
21618,negative,Scam Iblees k vlogs ko tau kutton ki tarah dekha hoga ? Kuch socha hai k ab chullu bhar pani main doobna hai ?  // t . co / lpj3Il3Iru  ,[ 2.0982246 -0.6422925 -1.7479075],0,negative
29009,neutral,Yeah tu phir kafi logo ka jana mushkil ho gaya hai  // t . co / ljmi2Zpr22  ,[-1.5593859   1.9080716   0.02810251],1,negative
1316,positive,  _ 567 Jahan kch ache log hotey hain wahan burey log bhi hotey hain . Kch logo ka apna imaan mehfooz h …  // t . co / BzrIUlLeWO  ,[-2.0467412   0.25563586  2.5663474 ],2,neutral
28927,negative,  GANDHI JAISA NA KOI HUA NA HOGA MAARKIN KA DO TUKDA PEHENNA BANK ME KHATA NAHI AUR RASH …  // t co / V4KUd0W70a  ,[ 2.120628  -0.8524329 -1.4974214],0,positive
43682,neutral,*499# milao aur Free mbs Pao enjoy jazz 4G  _ churail  _ Churail  nOsheEn _ aHmAD   …  // t . co / fDeZvQ8NFS  ,[-2.3519418   2.315347    0.42835099],1,neutral
99,neutral, Tumhara pass abh deemagh hai nahi islea Google ko apna deemagh banaya hua hai . Har koi tumhari tarh …  // t . co / BxuEug3xsN  ,[-0.06681606  0.78440905 -0.7297198 ],1,negative
10478,negative,  _ dj  pta nhi kyu HINDU ladkiyan is gandgi me girti hi ja rhi hain . libral HINDU hone ka ye result hai . it is o …  ,[ 2.376351  -1.0217439 -1.6352873],0,neutral
28876,negative, _ M _ Dutt  Kutte ki tarah Bhonkte rahoge to yahi hogaa . sonch samjhkar comment Karen .  ,[ 1.57831    -0.49302664 -1.2886752 ],0,negative
30627,positive, _ katarina  That entry of SRK in Veer Zaara is just love . He looks so handsome and cute and charming ... a …  // t . co / M2e2VKT3Oq  ,[-1.8275145  -0.15843421  2.6448724 ],2,positive
35626,neutral,  Fun and games ensue as  and Katrina bring the laughter riot to you ! Catch them on # TheKapilSharmaShow this wee …  ,[-0.477495   1.1958573 -0.9636132],1,positive
43962,negative,  Inse bolo India me democracy hai yaha fauj election nahi jitwati log jitwate hain vote dal …  // t . co / uSduBzFcDj  ,[ 1.6549618 -0.7482689 -0.8995804],0,neutral
24489,negative, _ lick  Thatswhy you are jobless . I can't keep you as my driver also . Bank me CHECK jama karane ki jagah kuch aur karake aayega  ,[ 2.0494401  -0.66125894 -1.5941356 ],0,negative
19448,negative, Maa-baap ki seva chhod k terror Ka rasta apnate he .. desh k Gaddar he ye literate public  ,[ 1.6100051  -0.7714528  -0.89973587],0,negative
17647,neutral,  Adalat main ab ye case hy k iss ka jo faisla aya tha us py amal kiyon nahi hoa ........…  // t . co / 1fcpvqiNLI  ,[-1.0267313  1.7369686 -0.5324342],1,positive
34908,positive, jkimary   _ twt insha'Allah I'll get :purple_heart: thank you love  ,[-2.2410426   0.14461535  2.6912978 ],2,positive
28973,neutral,  This is the transformation of Railways Vande Bharat Express :India:  // t co / PbcSPruDey  ,[-2.2794664   2.3631165   0.15660456],1,positive
14580,positive,  The moment that U realize U ’ re responsible 4 your own happiness is the day U take over your life . Happiness comes from insi …  ,[-1.8856952   0.00393575  2.4888754 ],2,positive
35047,positive,  okay i have to get ready for reh .... love u the most . see u tomorrow night .  ,[-1.7648138  -0.17979102  2.6204014 ],2,positive
14085,positive,   good morning pita ji pls bless me sewa sumrin and parmarth bakso ji # TrueCompanion  // t . co / 1CEbn …  ,[-2.4120467   0.45080355  2.58768   ],2,positive
21935,negative, Oh tumko bahut taklif horaha hai ke Rahul bana PM nahi ban paye koi nahi Maine suna ki rahul Bang …  // t co / tFt1sG46LA  ,[ 0.70099705  0.46924263 -1.3315792 ],0,negative
15199,positive,  Sahi Hai Jagritiji bhagwaan kare aap ke vichaar sada milte rahe n desh tarraki karta …  // t . co / G97GHfCSlZ  ,[-2.1777024  0.6263204  1.9880059],2,positive
34660,neutral,Pradhanamntri ki kurshi ki izzat hamesha ki jayegi Lekin us vyakti ki bilkul bhi nahi jise desh pujipatiyon ne apn …  // t . co / 95FxKOXOuG  ,[-0.6460969   1.0126874  -0.31499654],1,neutral
22633,negative,  Hahahah Indefatigable ??? Aise hi chutiyape karte raho tum dono Jaldi hi fatigue bhi …  // t . co / jlAv0Spw0i  ,[ 2.5157456 -1.3883415 -1.4644022],0,negative
14423,neutral,  Aap ek show karte they ESPN / StarSports par bahut accha lagta tha Uttam starr ka commentator hai aapmein :slightly_smiling_face:  ,[-2.5254724  2.0065227  0.8962517],1,positive
18416,neutral, Daikhtay hain aap ki tabdeeli ka caravan kab apni lane change karta hai kuen k aap ko b har 5 saal ba …  // t . co / 9B7cu4V9lu  ,[-1.7302577   2.2375362  -0.37747848],1,neutral
20007,positive, There's Heartstopper Laura Dean Keeps Breaking Up With Me Glitch Love is Love is a beautiful anth …  // t . co / 3MmCvfDDAT  ,[-1.7662277  -0.07777728  2.587838  ],2,positive
11787,neutral, Sacchai ko dikhana nafrat nahi hota mere bhai ... Yahan koi Nafrat nahi kar raha .. Sacchai ke dar …  // t . co / BX97BZXi6p  ,[-1.2704701   2.108788   -0.56567925],1,neutral
14613,positive,  _ 10 Good luck boys we still believe in you :red_heart::Pakistan: We will bounce Back :oncoming_fist: Jb ye sonhi Dhai Allah ne banai hy :red_heart: Tw Wo Shaan bh r …  ,[-1.9149706   0.06516846  2.5226254 ],2,positive
28721,neutral,    may conduction very bad mere bite note good kunal kousik sir ne ham ko bole march 31 huva uske ba …  ,[-1.414464   2.3345788 -0.6170835],1,positive
31865,positive,Hit hai Ji Hit Hai ... what cute beautiful love song ... Mubarak Mubarak ... Lots of love and Hugs  bhaai :smiling_face_with_smiling_eyes:!!  // t . co / 2Cf9LkjfWY  ,[-1.8358953  -0.19921938  2.7371686 ],2,positive
40192,neutral,  . Bhatia ji apne dangal program m btaya nhi 2014 se 2018 tk bjp gov 35A . Ke uper apna stand Kyo nhi clear kr pai  ,[-0.00200281  1.2768584  -1.2174985 ],1,neutral
8756,negative, Tumhara neta AK jab muslaman ka vote nahi mila congress ko transfer ho gaya boolta hai ushse kyu nahi puc …  // t . co / v45iy6jnJ2  ,[ 1.1755311  0.266967  -1.7853463],0,neutral
21776,neutral,   Woooooo achha tabhi bolu ye saale Khan ke chamche Akki ko us thin look ka ma …  // t co / L2h7b60ftJ  ,[-0.38928396  1.0615906  -0.66833913],1,negative
24063,neutral,  _ mohad Sarkari pump par tel dalwane wale mahenge saste ki baat karte hue ache nhi lagte :folded_hands_light_skin_tone: har har modi  ,[-1.9356093  1.2122537  1.1801934],1,negative
29731,positive,  Tamam Aashiqan e Rasool ko # Jumma # Mubarak ho  // t . co / 2k6AlMk5Mc  ,[-2.4639258  0.7441044  2.2336905],2,positive
24317,positive, I totally agree with youuu ! I don't understand what's wrong with our society ... Kisi ko khush dekh hy nhi saktey .  ,[-1.3550533   0.80748415  0.9746542 ],2,neutral
18866,negative, Jyda gyan na pelo Aur democracy ka majak udana band kro Thoda competition Dete aur ye baat bolte to thi …  // t . co / gAwewitgp3  ,[ 1.1331007  -0.04805576 -1.2610801 ],0,positive
14370,negative,  Arey kaka ye secular log sirf janta ka murkh bnaa rahe hai .  ,[ 1.4216954 -0.271432  -1.3818598],0,neutral
17043,positive, sir you are great jeet khushi mein subhkamnaye aur dher sara pyar :India::red_heart::victory_hand:  // t . co / eWfncteQSY  ,[-1.7449183 -0.3452728  2.7256076],2,positive
26585,positive,Ya Allah zalimo ko lambi zindgi ata farma or inke sath bi aesa hi zulham ho jese in ho ne Kiya ameen …  // t co / UlJUv8akrY  ,[-2.045301    0.34972978  2.2514677 ],2,neutral
28215,negative, Ye courts itne hi Kyun protective hote hai criminals Ko leke  ,[ 0.79070973  0.4248864  -1.2854533 ],0,negative
7273,neutral, _ Edwin :face_with_tears_of_joy: i khale ni kha ni nwu humesa mhani luya  ,[-1.9543788   2.2723784   0.09542623],1,negative
30907,neutral,  Lol ! Lol ! Lol ! Mazaak bana Diya hai Youth ka . Please increase SSC CGL VACANCIES for 2017. Lowest no . In 6 years . # Incr …  ,[-0.5036382  1.461876  -0.801909 ],1,negative
17162,neutral, Jai hind jai jawan M bhi congress hun sir Meri tbodi english kamzor hai App chunav lade datt ker …  // t . co / FzrjfGda3N  ,[-0.32713175  0.57618517 -0.08032715],1,positive
8746,neutral, Kyunki mama ke saath scene jabardast the aur vo actor bhi kamaal thr . yaha pe to scene ka hi locha tha ...  ,[-0.8591966   1.7324649  -0.99264485],1,positive
26657,negative, Hme ye smj nhi aata Kya ye muslman aalag planets se aaye h ye bhi to ensan h are jab Tak es desh me e …  // t . co / 9TCSqVg40s  ,[ 0.47483236  0.09763091 -0.714052  ],0,positive
31189,neutral,    Kyuki tumne abhi tak follow back nahi diya hai  ,[-0.69009215  1.8497916  -1.1841726 ],1,neutral
1129,positive, Chaa .. Can ihave any cheap Ak ? Cuz Ak it's my Fav Weapon .. If u wan we can battle .. if i win u give me …  // t . co / xFDIrkRYpE  ,[-2.1713505  1.0891484  1.3697867],2,positive
19486,neutral,  ke lye jokar shabd bhi chota hai ye dhobi wala hai jo na ghar ka aur na ghat ka hai …  // t . co / DMGwLcAPgQ  ,[ 0.22037922  0.60075575 -0.60674274],1,negative
28336,negative,  How can these people spread hate like this ? Sach me bajao ise  ,[ 1.9958658 -0.8313559 -1.4390614],0,negative
