Uid,Sentiment,clean_text
11212,negative,      _ 58  ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Abe Oneday Khelne ki Aukat nahi hai â€¦  // t . co / QwnmLx2o1I  
6446,negative,Satta ki laalach le doobti hai . Janta ko murkh samjhoge to astitva bhi bacha nahi paoge . Poora opposition fake aur â€¦  // t . co / lOpAKinvjR  
12776,neutral,  Koi sesh vesh nahi puch raha kaha se aate ye sawaaal bolo na tum ko puchna hai â€¦  // t co / F5GAlYG7Fn  
19314,positive,  Love it ! Where can I get one ?  
7949,neutral,Aur aaj hi Mirwaiz ne bol diya ki shaanti se solution nikalte hain  bhai ðŸ˜€ðŸ‘ðŸ‘ðŸ‘ðŸ‘ chhodna nahi ... Bade Saal q â€¦  // t . co / m6X375sKiE  
8849,negative, Inse puch k daikhe to Ye khud se zayada shariat ka paband kisi ko b ni smjti honge .... Aise log to sh â€¦  // t . co / eoVfziyFoo  
38970,negative,  _ vijender Yedono ( siso + kejri ) khud ko modi k naam pe importance dilwate hai ..... Or koi rasta hi nhi bcha h .. ðŸ¤£ðŸ¤£ðŸ¤£  
38769,negative, _ sharma1 Aur ye mdrchd TN Kerala waaley hashtag daal rahe hai - TN rejects BJP Kerala rejects BJP Aukad nahi aur chaley troll karne  
8868,neutral,  Guyz must follow her  famaayy _ Interactive ðŸ˜‡ðŸ˜‡ Achi bandi ðŸ˜Š Humble ðŸ‘ðŸ˜ƒ Lit tweets ðŸ”¥ðŸ”¥ Fb ðŸ’¯ðŸ’¯ Must follow âœ…âœ… Sawab milna ha ðŸ˜‚ðŸ˜‚â€¦  
13848,positive,St  ji Insan papa g give us gud health tbyat khrab ho ri h or kl exam h papa g bless me exam prepa â€¦  // t . co / Z1WNUubdKN  
21365,positive, MashaAllah Allah AP kOo khOob taraqi Dee AmeeN Hamesha Kamyab raheinn ðŸ’«ðŸ’« Aur Ak Brutal Lawyer ban k Dikh â€¦  // t . co / 9I9G45zc3x  
9653,neutral,  I'm so lonley ki life ke saare attachments abh mail mein hi karta hoon # WednesdayWisdom  
26941,positive,  ðŸ’• Good morning my sweet sweet papa  ji ðŸ’• ðŸŒ² Plz bless me more sewa sumiran parmarth ka bal ðŸ’ª bakhshna â€¦  
3378,positive, _ devi  _ on _ hiatus  _ charu Hi all !  
39253,negative, Soniya dhoort lady hai Ye vakt mazak karne ka nahi Balki . uss parshaqkarne ka hai ðŸ¤” Ye khas agend â€¦  // t . co / FWY4VjYRQ8  
11564,positive,   Dear sir aapka new song kab aa raha hain â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸  // t . co / 9k51EPZp4y  
20704,neutral,  _ vps   Nahi yar hum to ..... feku ke pakoda rozgar se hai .....ðŸ˜‚ðŸ¤£â€¦  // t . co / drlpySyilB  
1727,negative, Jo Baloch Kisi ki family per baat karay aur personal hojaye usko block nahi balkay kuttay ki tara â€¦  // t co / 1FkT5lR5iL  
33761,positive,   thaxxx sohne Satguru ji for everything Pitaji sari sadh sangt PR rehmet banaye rakhna ji ðŸ:trade_mark: # RichIndian â€¦  
33741,neutral, __ 71 Aamir sir ek bharat aur world cup k upr episode banaiye kitna affct ho sakta hai collction pr ajkl in â€¦  // t co / qnBqXe3eDe  
2738,neutral,Tujhe paana mera junoon nahi Magr tujhe khona bhi mera fitoor nahi . Haa agr tu kahi bhi jaana chaahe theek e Kisi â€¦  // t . co / sL2u9FOswy  
11972,neutral,No one Not even a damn soul Me Samose bahut swaad si . Didh bhar gaya . Chalo hun 2-2 Gulab Jamun ho jaan ..  
44689,negative,  _ in Underwear ka toh pata nahi but tujh jaise chutiye ko yaha Jo chor Gaya .. that's why I hate mughals  
36941,positive,  _ phile 9999 cute ho ðŸŒ¼ ziada nhi jnti â˜¹ï¸â˜¹ï¸ stay bless n happy ðŸŒ¸  
4829,positive,My life for you won't ever die â:trade_mark:¥  
29078,positive,The best sweet dish for Ramazan doodh-jalebi Lahori Ishtayl . Jis dhoodh-Jalebi nai khada oss kuch vi nai khada ..ðŸ˜‹ðŸ¤“ðŸ˜Ž  // t . co / IQRHagOQYZ  
40890,neutral,Some chilled sobolo wouldn't be bad right now kraa  
19311,negative, Kuh nhi krega inko pta h how to make fool of us ... but is bar koi bhanebaji nhi chlega they have to # fulfillpromises  
21116,positive,  Wohooooooooo wohoooooo my PM Greattttt grettttt words really really proud  â€¦  // t . co / gzs4Kc1nCV  
42570,positive, _  Way to go Bhau !! Wish to see you in the power corridors one day !!! Khup khup shubhechha !!ðŸ’ðŸ’  
1016,neutral,    Bhai app ka channel jaroor wapas aaega  
10961,neutral, Baat to theek hai par tum log kattar Hindu aur kattar musalman ko kyu late ho debate Mai normal Hind â€¦  // t co / NkRYHCnhXC  
21171,negative,      ye khud apni ladkiyo ko thali me saja ke paros r â€¦  // t . co / ae64ZBgs0v  
21149,positive,The  campaign has a great new app that lets you text your friends and remind them to vote ! Election day â€¦  // t . co / GpWasFHX8U  
6519,neutral,  full paisa vasool episodes this week . ðŸ¥° hope to see the balance continuing in Sufiyana Pyaar Mera ðŸ¤ž   
21135,neutral,  Still when I watch this episode with my mom she says No one is like Shah Rukh  ðŸ’œ I believe You rule over â€¦  
8245,positive,  _ community A very warm welcome to our next speaker Chhavi Shrivastava ! ( _ justme ) . Chhavi is a UX Designer at  a â€¦  
13433,negative, Magar ke aansoo rone lagi kutiya Haddi to mili nahi ab roti bhi khane wali hai Tera ganda politi â€¦  // t co / QTgYBqmFe0  
3349,positive,So today for the first time ever in my life I have eaten a laddoo and honestly it tastes good . It doesn't taste as â€¦  // t . co / zpHA4sgulh  
21087,neutral, _ Sorry You can't argue with a cabbage  
4692,neutral, _ aap         â€¦  // tco / Hxxs7iFbNL  
10800,positive,Modi ji ko rojgar par focus karna hoga youth strong of India strong  
24002,neutral,  Gussa insan unse hota hai jise bahut zyada pyaar krta ho ðŸ:trade_mark:ŒðŸ’•ðŸ’• # SaturdayMotivation Good morning ðŸŒž  
17386,negative,  America ja rahai hain !! tum ? Useless !! koch bi nahi kar sakti .. Can you make me happy for once noor ? Tumaray baap ki iza â€¦  
35286,neutral,  Dear Zindagi Many times I've seen you walk past by me . You hardly make a stop . Sometimes you saunter off . Sometimes i â€¦  
38342,neutral, _  Good talk . Office se Ghar paunch Gaya pata bhi Nae chala . Thank you girls of peele school  
4340,positive, Can't wait to see our boys our National Treasures tonight ! Especially you Ant you've been missed so mu â€¦  // t . co / ftPETr2KVk  
27893,negative, Don â€:trade_mark: t mess with you cause you â€:trade_mark: re a big boy now and you â€:trade_mark: re very scary ? You punch your walls stay out â€¦  // t . co / Z6AGZCGXss  
6594,negative,Waise hume koi btayega ki rape cases badte kyu ja rahe h kya intejar kiya jata h ki masoob bacchiyo aur mahilao ke â€¦  // t co / qmIE80Xtl6  
35040,neutral, O bhaee her koi aik tarah ka nai hita aur her koi ap ki tarah ka bhi nai hotaa ..  _ rahiye iski p â€¦  // t . co / vU4oY9mTQb  
38706,positive,  _  Tujh jaise gandi naali ke kide ke maar ke kya fyada hardik . kyo ki gandi naali ka â€¦  // t . co / 0BRsOuQyqL  
13606,negative,Azam Khan ke bagal wale seat pe honge Sunny deol BC kanhi gaddar ka Ashraf ali na bana de ...ðŸ˜…ðŸ˜…ðŸ¤£ðŸ¤£  
4685,neutral,yes I'm insane . yes I'm making WangXian standees . yes I'm making 2 versions of them + 3-5 versions of the bg . yes I â€¦  // t . co / ZJt4v7u1gJ  
20642,negative, Ek bhi nhi Hain toh kya Kar lega Tu ?? Jyada musalmaano Ka thekedaar mat bann Samjhe Musalmaan Sa â€¦  // t co / bH9vsIOfIY  
32211,negative, _ siddiqui Kuch dogle beshrm so called seculer / librel Gaddaro ki ankh abhi bhi nhi khuli na khule ge ye ghut â€¦  // t . co / qyXptrmpAa  
25154,neutral, Sir 2022 me UP me chunao hain . Jyadater MLA log aapne chetra ko nahi dekhate aur na longon ke samne ja â€¦  // t . co / 92Oa1pFYJu  
21466,neutral,   _ sAhAb _     Usko to glucose ke nahi iron ke zarurt hai ðŸ˜‚ðŸ˜‚  
10334,positive, respected sir ji hamare is purshani ka tod nikaliye sir ji please Azamgarh se jalandhar city punjab t â€¦  // t co / EaudeRwqJL  
10429,negative,Nahi Pakistan se darr ke baithay raho Indians economy beshak kachra ho jaye .  is a lying fraud ! Vote â€¦  // t . co / bWCTRQjlan  
7443,neutral,  Srr are gussa mat ho pyare he is specifically & specially asigned for the same You know why or koi kaam nahi reh gaya isk â€¦  
27663,positive,  May every little duaa we make in the last ten days of this month be answered â¤ï¸  
41566,positive,Bharat varsh mein dusri baar Bharat ka maan badhane wale tejaswi Manini Narendra modi ji amisha ji bharatiya jana â€¦  // t . co / txiCGA9Pse  
10500,neutral,Bachpan ki yaadein â¤ï¸â¤ï¸â¤ï¸  // t . co / sBLH597nt1  
24072,positive,   It's always Band Baja Barat our Bhashan 12/24/7 no change people love Modi !  
10230,positive, _ gadkari  Jai Hind Nitin ji aap ke saath Hamein bhi Garv hai aur yakin bhi hai sabka Saath sabka â€¦  // t co / 2Ae72ynBZ1  
4715,neutral, great cm of haryana  hm apke sath h or rahege  
30121,negative, Ye halat Hy Sindh ki or ye suwar doosaron ki batein karty thakty nhi Allah Pak tum py or tumhary â€¦  // t . co / Og8zZfR08p  
18052,neutral,is bar billi ny ammi ki closet me bachy diye hen oper sy kuch dresses bhi kharab krdiye hen sub ki shamat ayi ab  
33329,positive, _ gadkari  Happy birth day sirjee  // t . co / gLw95hYyJN  
16369,neutral,  Vinash kaley viprit budhi . Ab kyoun kamrey mein bund ho . Kisi ko muh kyoun nahi dikha rah â€¦  // t . co / EL7BHS7Voz  
11233,negative, Is list me urmila mantodkar ka naam kyo nahi hai . Unko bhi to winner ghosit kiya gaya hai .  
26891,neutral,  Jcb ki khudai chal rahi hai usme se niklega woh use karwana  // t co / 70mHxBIL8n  
16499,positive,SERIOUSLY !! Mugalkr ??? Its MUDGALKAR dude â¤ SUMEDH VASUDEV MUDGALKAR âœ¨  _ Sumedh I love you sumi Hope ye â€¦  // t . co / eirH9SiVRn  
40073,positive,  HEADSET GIVEAWAY ! Just a small thank you for everyone's continuous support ! Follow the link in the first comment to enter !â€¦  
11668,negative,  Such me kaise jit gayee jdu vote to RJD ko diya tha hamare as pas k sare log  
12840,positive, bamaaaaa u r a source of inspiration ðŸ:trade_mark: U R loved and respected for my life ðŸ’žðŸŽ‚ # happybirthday love u ðŸ’œ.. now n â€¦  // t . co / JVv30mJ8iN  
9707,negative,See  Saying That narendra modi ji ka bahut bada haanth tha 2002 me ... is itself defaming Supreme Court â€¦  // t . co / PKQB4gxsV3  
12311,neutral,  _ stylish Moeed ki batin kci kci ko smj ati hn .. after all phopho jo h yh tweeter ki ðŸ˜ðŸ˜  
31685,neutral, _ killer  _ Everafterr  _ aquarium025  _ 233 Ye bolny ki baten hoti ðŸ¤£ðŸ˜‚  
21019,neutral,    _ evm123 sahi kiya main to ab silata hi nahi hun Lucknow Chiken Arts zindabad ðŸ:trade_mark:‚  
10278,neutral,  WE â€:trade_mark: VE DONE IT !!! ðŸ† # SixTimes  
20308,positive, Chuhdary sahib aap acha kam kar rahay hain Allah aap ko himat day Mujhay lagta hay jab aap nay z â€¦  // t co / jC50uue5mv  
24323,positive,HAPPY HAPPY BIHDAY TO MY VISUAL OF THE CENTURY BIAS IN FROMIS _ 9 LEE NAGYUNG ðŸ§¡ THANK U SO MUCH FOR EVERYTHING MY F â€¦  // t . co / IQxcFaaC9k  
7257,neutral,  Sach to ye hai ki sirf ye afwah ki iski shinakht ho gayi hai iska pajama kharab kar sa â€¦  // t . co / A9F4EcfAq5  
3544,neutral,  MY SISTER JUST GRADUATED SUMO CUM LOAD GREAT JOB  _ carra !!!  
5285,neutral, Freedom of expression gajab hai is aurat ka . ðŸ¤”ðŸ¤”  
18533,negative,  saley chutiye Sach sun tumhari aukaat nahi rah gyi hai debate mai aane ki tum logo ka mu â€¦  // t . co / OoTsioCPiI  
18856,positive,  WOOOO HOOOO this game is getting so good for tonight oh baby ðŸ˜ƒðŸ’ðŸ’ðŸ’ðŸ’ðŸ’ðŸ’  
28733,neutral,Saturday are my off day For Streaming ðŸ:trade_mark:ƒ From Sunday-Friday Streams everyday from 1-3Pm !!! Maje Sure you Tun in !!# NoCap   
9395,neutral, AjitTyagi  Pehle Election me jit jao fir 5 sal tak bahane banao ki Modi ji hame kam nahi karne de r â€¦  // t . co / ynBCfVdmEC  
20000,neutral,AcharyaPramodk Acharya ji .... Aankhen kholo Congress ne ye jo decision liya hai anchors ko seedha karne ke liye nahi â€¦  // t . co / Oc7684gqAY  
8903,positive, _ n _ garib # Swamimaheshwaranandji # Abutemple # Peepaleshwarmahadev Har har mahadev  // t . co / 9683Ae8qRb  
36786,neutral, Re election karao Rahul baba twitter bore ho gaya hai ðŸ˜  
40300,neutral,  Kyo re puncture chhapp Kal news mat dekhna Gaan bahut jalegi ðŸ˜ðŸ˜ Badhai ho kal phir se modi sarkar ðŸ˜€  
10461,negative,Ye dekho bjp ka dogla cheractor vote lene ke bad bewkuf bana Raha hai phle murder aur ab yeh Mere pyare masum b â€¦  // t co / UFgBawRwyt  
36076,positive,  Srf 1 day left us insan ke brday mae jo mere family ka aik member hae mere bheno me tara lucky sis like u in my life â€¦  
8514,positive,   Wishing You all Happy Apara Ekadashi ðŸ’ Sir Ekadashi is considered as body & mind purification day â€¦  
28763,positive, Congratulations . Winning against all odds is a great victory . Love from Canada and Ex Bangla Deshi w â€¦  // t . co / WtVFV53XQG  
7565,negative,   Baat social sites ki nahi maansikta ki hai democracy Kya hai demo â€¦  // t . co / GZoFlybOIc  
22058,positive, __ Mjhe bhi khlna h world cup ðŸ¤—ðŸ¤—ðŸ˜…ðŸ˜…ðŸ:trade_mark:„  
23050,positive, _ u22   Koe frk ni pdta unko they happy very happy . Vande matram jaishree ram bh â€¦  // t . co / OMQIfIhnT0  
10431,neutral,# JaiShriRam # Ram Munni from Bajrangi Bhaijan ... It's good to see that Munni is not in West Bengal  // t . co / SyUk10i4fe  
8019,negative,  Ponga pandit madarchod lagata teri mummy ko insaano ne nahi thaoka hai balki ya to â€¦  // t . co / BpNCfl5nsm  
11904,negative, Kyu kro be ye loktntra hai sabko apna vichar rakhne ka adhikaar hai saale jo desh ke tukde karne ki baat kr â€¦  // t . co / OLaA6SBjg6  
19339,positive,UTTAR PARDESH KE YASHSVI C M KO JIT KI HARDIK SUBHKAMNAYE JAI JAI JAI JAI AKHILESH BHAIYA JINDABAD JAI HO  // t co / s05bePgLZN  
20211,negative, Tere se jyada hi padha likha hounga jis baat ki samjh na ho usmein nahi koodana chahiye .. gawaar k â€¦  // t . co / wGsuIAarsl  
27363,positive,Tots about Abdullah ? â€” budi ba ? hahahaha nothing much i can say i know he's good and nice and cool i just think â€¦  // t co / Zf3M0Fdb4x  
19255,neutral,  Lakin ye bahut afsoos ki baat ye keh 1 naji / news chanal mulk ki syast me mudakhilaat kar rahaa ye .  
2097,positive, _ jaleel congratulations bhaijan mubarak ho ap din dugni rat chauguni tarki kare .  
1643,negative,   VOA apni laakh koshish kr ley ... apni ghatya chaal sy Pushtoons ko disturb nahi kr skta .. being a Pushtoon I s â€¦  
42125,negative,  Rss wale aaj bhi British ki ji hujuri hi kara sakte hai ..  
41104,positive,  YogendraYadav Thanks . Kuchh imandari bachi hai duniya me !  // t . co / A8D5JQb2o8  
706,negative,  Haaye re mediocrity ðŸ¤£ðŸ¤£ This is the problem with elite asses like janeudhari brahmin Rahul Gandhi who grow just on their â€¦  
17400,positive, _ amna  _ says _ Happy Birthday ðŸŽ‰ May you have many more Bless you ðŸŽ‰ðŸŽ‰ðŸ˜ŒðŸ˜Œ  
21215,neutral, _ Live Jetha bhai aap rohit sardana or sweta mam ko bolo ki bo tv screen pr ek taraf modi ji dikaye or dusri taraf world cup ðŸ‘ðŸ‘ðŸ˜‰ðŸ˜‰  
4370,neutral, Begging is top priority for Khan saab Naya Pakistan Jo khada karna hai  
31907,positive,Best scene when Prithvi says launda serious lgta hai looking interesting episode by episode  â€¦  // t . co / JNLmNTb871  
5283,negative, Mansoor _ Ali Man soor namak harami Ki Kio had hy k nhi . Noon k chamchay Lifafa sahafi shame on you .  
7587,neutral,   Unke hisaab se dusre actirs ki avg bhi flop hoti hai par unlogon ki â€¦  // t . co / HCqwCGVBQi  
6886,neutral, _ Khann Yr kah kar to dakh PM ko ka ban jay driver kiya ho jay ga bheek mil jay gi isko ðŸ˜ ab to mangna main kaf â€¦  // t . co / cMq4I6mJ4K  
16902,neutral, Dear sir Job na milne ki is jiwan m bohot samaaiya hai kahi bhi job nahi milti shyad ese hi mar â€¦  // t co / pVLs4xSMmr  
13230,neutral, Sab news channel ne cover kiya hai .. Aur agar shak ho to  // t . co / RZLMX8Kbwl website check ki â€¦  // t . co / qLgb1mhsy1  
27597,positive, Ji jarur ðŸ˜ŠðŸ˜Š best of luck rahega  
21652,neutral,       Amit shah ji se pta â€¦  // t . co / CugFfkIXdM  
10620,neutral,  Anas pappu pehlay b kaha tha kuch parh lia kro . Read this and learn how PMLN botched the power sector . Once you're done â€¦  
28887,negative, Congress ko dhakka lagna swabhavik hai ... jo sarei media ko apne ungliyo pe nachata tha waha ab uski mar â€¦  // t . co / deb3DEFIOt  
21511,neutral,      Isko jalna nahi jale hue ko burnol dena bolte h .... Bt it's too late fr swara â€¦  
24631,neutral,   Ab Jo pehni hai .. Is py lag rha jaisy horses ya phr koi or animal bana h â€¦  // t . co / ypfPAbUIP4  
5902,neutral, Is tarah press conference ya tweet karke kuch nahi hoga ground level p batao logo ko road pe utro aandolan karo  
15163,neutral,Bajrangi Bhaijaan | Official Trailer | Salman Khan # IncredibleBBTrailer  // t co / Xs2RSnnzMt  
22850,negative, _ Poison Rota kaun hai bhai .. serial hai .. saala yahaa kisaan mar rahe hai .. koi nai rota .. ye bc apni bua k â€¦  // t . co / cJ8YjdVluw  
3842,negative,Bachpan ki galtiyaan  iykwim ðŸ˜‚  // t . co / DHDND1anZ1  
30343,positive,  _ phile 666 best cousin â¤ï¸ best frnd ðŸ–¤ sb se ziada smjhne walin ðŸŒ¸â¤ï¸ mood changer ðŸŒŸ my motivation ðŸŒ¸ðŸ–¤ðŸ’¥ bohat acha likhti ho ðŸ¥°ðŸ˜ hne â€¦  
26578,negative, jis bjp ne jayant ko sansad banaya tha vahi jayant bjp ko dafan kar rha tha Ab 5 saal masti se kaato ðŸ˜› p â€¦  // t . co / nqr6QZjp97  
999,positive, _ shi  it ok we still love u angie  
7306,positive,  _ khan 9 days to go â€¦ waiting to watch your film Salman ! release se pehle dikhade mere bhai â€¦ JAI HO !!  
